item_id,csv_row_number,expected_key,question,status,error,question_dir,ground_truth_table_csv
row_71,71,class,"In Bladder trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_71__In_Bladder_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1_or,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_71__In_Bladder_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1_or/ground_truth_table.csv
row_83,83,class,"In Multiple Myeloma trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_83__In_Multiple_Myeloma_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_83__In_Multiple_Myeloma_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1/ground_truth_table.csv
row_119,119,class,"In Urothelial trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_119__In_Urothelial_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_119__In_Urothelial_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1/ground_truth_table.csv
row_128,128,class,"In NSCLC trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_128__In_NSCLC_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1_or_CT,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_128__In_NSCLC_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1_or_CT/ground_truth_table.csv
row_144,144,class,"In Non-Small Cell Lung trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_144__In_Non_Small_Cell_Lung_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_144__In_Non_Small_Cell_Lung_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD/ground_truth_table.csv
row_182,182,class,"In Hodgkin Lymphoma trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_182__In_Hodgkin_Lymphoma_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_182__In_Hodgkin_Lymphoma_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1/ground_truth_table.csv
row_213,213,class,"In Renal cell trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_213__In_Renal_cell_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_213__In_Renal_cell_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1/ground_truth_table.csv
row_218,218,class,"In Colorectal trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_218__In_Colorectal_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_218__In_Colorectal_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1/ground_truth_table.csv
row_228,228,class,"In Breast trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_228__In_Breast_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1_or_C,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_228__In_Breast_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1_or_C/ground_truth_table.csv
row_242,242,class,"In Head and Neck trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_242__In_Head_and_Neck_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_242__In_Head_and_Neck_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD/ground_truth_table.csv
row_295,295,class,"In Prostate trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_295__In_Prostate_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1_or,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_295__In_Prostate_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1_or/ground_truth_table.csv
row_297,297,class,"In Esophageal/GEJ trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_297__In_Esophageal_GEJ_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_297__In_Esophageal_GEJ_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD/ground_truth_table.csv
row_338,338,class,"In Mesothelioma trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_338__In_Mesothelioma_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_338__In_Mesothelioma_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L/ground_truth_table.csv
row_364,364,class,"In Pancreatic trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_364__In_Pancreatic_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_364__In_Pancreatic_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1/ground_truth_table.csv
row_380,380,class,"In Hepatocellular trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_380__In_Hepatocellular_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_380__In_Hepatocellular_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD/ground_truth_table.csv
row_398,398,class,"In Melanoma trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_398__In_Melanoma_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1_or,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/class__row_398__In_Melanoma_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1_or/ground_truth_table.csv
row_22,22,combo_type_norm,"In Esophageal/GEJ combination therapy trials, normalize the combination type to standardized labels (e.g., ICI+Chemo, ICI+TKI, ICI+ICI).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_22__In_Esophageal_GEJ_combination_therapy_trials_normalize_the_combination_type_to_standardize,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_22__In_Esophageal_GEJ_combination_therapy_trials_normalize_the_combination_type_to_standardize/ground_truth_table.csv
row_37,37,combo_type_norm,"In Gastric/GEJ combination therapy trials, normalize the combination type to standardized labels (e.g., ICI+Chemo, ICI+TKI, ICI+ICI).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_37__In_Gastric_GEJ_combination_therapy_trials_normalize_the_combination_type_to_standardized_l,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_37__In_Gastric_GEJ_combination_therapy_trials_normalize_the_combination_type_to_standardized_l/ground_truth_table.csv
row_58,58,combo_type_norm,"In Melanoma combination therapy trials, normalize the combination type to standardized labels (e.g., ICI+Chemo, ICI+TKI, ICI+ICI).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_58__In_Melanoma_combination_therapy_trials_normalize_the_combination_type_to_standardized_labe,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_58__In_Melanoma_combination_therapy_trials_normalize_the_combination_type_to_standardized_labe/ground_truth_table.csv
row_80,80,combo_type_norm,"In Head and Neck combination therapy trials, normalize the combination type to standardized labels (e.g., ICI+Chemo, ICI+TKI, ICI+ICI).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_80__In_Head_and_Neck_combination_therapy_trials_normalize_the_combination_type_to_standardized,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_80__In_Head_and_Neck_combination_therapy_trials_normalize_the_combination_type_to_standardized/ground_truth_table.csv
row_96,96,combo_type_norm,"In Prostate combination therapy trials, normalize the combination type to standardized labels (e.g., ICI+Chemo, ICI+TKI, ICI+ICI).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_96__In_Prostate_combination_therapy_trials_normalize_the_combination_type_to_standardized_labe,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_96__In_Prostate_combination_therapy_trials_normalize_the_combination_type_to_standardized_labe/ground_truth_table.csv
row_132,132,combo_type_norm,"In NSCLC combination therapy trials, normalize the combination type to standardized labels (e.g., ICI+Chemo, ICI+TKI, ICI+ICI).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_132__In_NSCLC_combination_therapy_trials_normalize_the_combination_type_to_standardized_labels,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_132__In_NSCLC_combination_therapy_trials_normalize_the_combination_type_to_standardized_labels/ground_truth_table.csv
row_145,145,combo_type_norm,"In Renal cell combination therapy trials, normalize the combination type to standardized labels (e.g., ICI+Chemo, ICI+TKI, ICI+ICI).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_145__In_Renal_cell_combination_therapy_trials_normalize_the_combination_type_to_standardized_la,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_145__In_Renal_cell_combination_therapy_trials_normalize_the_combination_type_to_standardized_la/ground_truth_table.csv
row_158,158,combo_type_norm,"In Non-Small Cell Lung combination therapy trials, normalize the combination type to standardized labels (e.g., ICI+Chemo, ICI+TKI, ICI+ICI).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_158__In_Non_Small_Cell_Lung_combination_therapy_trials_normalize_the_combination_type_to_standa,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_158__In_Non_Small_Cell_Lung_combination_therapy_trials_normalize_the_combination_type_to_standa/ground_truth_table.csv
row_187,187,combo_type_norm,"In Colorectal combination therapy trials, normalize the combination type to standardized labels (e.g., ICI+Chemo, ICI+TKI, ICI+ICI).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_187__In_Colorectal_combination_therapy_trials_normalize_the_combination_type_to_standardized_la,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_187__In_Colorectal_combination_therapy_trials_normalize_the_combination_type_to_standardized_la/ground_truth_table.csv
row_236,236,combo_type_norm,"In Multiple Myeloma combination therapy trials, normalize the combination type to standardized labels (e.g., ICI+Chemo, ICI+TKI, ICI+ICI).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_236__In_Multiple_Myeloma_combination_therapy_trials_normalize_the_combination_type_to_standardi,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_236__In_Multiple_Myeloma_combination_therapy_trials_normalize_the_combination_type_to_standardi/ground_truth_table.csv
row_238,238,combo_type_norm,"In Breast combination therapy trials, normalize the combination type to standardized labels (e.g., ICI+Chemo, ICI+TKI, ICI+ICI).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_238__In_Breast_combination_therapy_trials_normalize_the_combination_type_to_standardized_labels,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_238__In_Breast_combination_therapy_trials_normalize_the_combination_type_to_standardized_labels/ground_truth_table.csv
row_251,251,combo_type_norm,"In Mesothelioma combination therapy trials, normalize the combination type to standardized labels (e.g., ICI+Chemo, ICI+TKI, ICI+ICI).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_251__In_Mesothelioma_combination_therapy_trials_normalize_the_combination_type_to_standardized,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_251__In_Mesothelioma_combination_therapy_trials_normalize_the_combination_type_to_standardized/ground_truth_table.csv
row_299,299,combo_type_norm,"In Urothelial combination therapy trials, normalize the combination type to standardized labels (e.g., ICI+Chemo, ICI+TKI, ICI+ICI).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_299__In_Urothelial_combination_therapy_trials_normalize_the_combination_type_to_standardized_la,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_299__In_Urothelial_combination_therapy_trials_normalize_the_combination_type_to_standardized_la/ground_truth_table.csv
row_366,366,combo_type_norm,"In Hodgkin Lymphoma combination therapy trials, normalize the combination type to standardized labels (e.g., ICI+Chemo, ICI+TKI, ICI+ICI).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_366__In_Hodgkin_Lymphoma_combination_therapy_trials_normalize_the_combination_type_to_standardi,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_366__In_Hodgkin_Lymphoma_combination_therapy_trials_normalize_the_combination_type_to_standardi/ground_truth_table.csv
row_374,374,combo_type_norm,"In Pancreatic combination therapy trials, normalize the combination type to standardized labels (e.g., ICI+Chemo, ICI+TKI, ICI+ICI).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_374__In_Pancreatic_combination_therapy_trials_normalize_the_combination_type_to_standardized_la,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths_table24/questions/combo_type_norm__row_374__In_Pancreatic_combination_therapy_trials_normalize_the_combination_type_to_standardized_la/ground_truth_table.csv
