item_id,csv_row_number,question,expected_keys_json,status,error,question_dir,ground_truth_table_csv
row_71,71,"In Bladder trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.","[""class""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/class__row_71__In_Bladder_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1_or,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/class__row_71__In_Bladder_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1_PD_L1_or/ground_truth_table.csv
row_72,72,"For Brentuximab-vedotin trials in Breast, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).","[""trial_acronym""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_72__For_Brentuximab_vedotin_trials_in_Breast_extract_the_trial_acronym_from_the_trial_name_e_g,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_72__For_Brentuximab_vedotin_trials_in_Breast_extract_the_trial_acronym_from_the_trial_name_e_g/ground_truth_table.csv
row_73,73,"In Mesothelioma trials, classify overall follow-up maturity: 'mature' if ≥24 months, else 'immature' (or 'unknown' if missing).","[""maturity""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/maturity__row_73__In_Mesothelioma_trials_classify_overall_follow_up_maturity_mature_if_24_months_else_immatu,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/maturity__row_73__In_Mesothelioma_trials_classify_overall_follow_up_maturity_mature_if_24_months_else_immatu/ground_truth_table.csv
row_74,74,"In Renal cell studies using ICI+TKI, list the TKI agent(s) mentioned in the treatment regimen.","[""tki_agents""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/tki_agents__row_74__In_Renal_cell_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regime,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/tki_agents__row_74__In_Renal_cell_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_regime/ground_truth_table.csv
row_75,75,"In Colorectal trials, convert 'Original/Follow up' status into a boolean is_follow_up.","[""is_follow_up""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/is_follow_up__row_75__In_Colorectal_trials_convert_Original_Follow_up_status_into_a_boolean_is_follow_up,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/is_follow_up__row_75__In_Colorectal_trials_convert_Original_Follow_up_status_into_a_boolean_is_follow_up/ground_truth_table.csv
row_76,76,"In Melanoma trials with PD-L1 agents included in the meta-analysis, map the generic ICI name to its brand name.","[""brand_name""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/brand_name__row_76__In_Melanoma_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic_ICI_nam,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/brand_name__row_76__In_Melanoma_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic_ICI_nam/ground_truth_table.csv
row_78,78,"In Pancreatic trials, classify overall follow-up maturity: 'mature' if ≥24 months, else 'immature' (or 'unknown' if missing).","[""maturity""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/maturity__row_78__In_Pancreatic_trials_classify_overall_follow_up_maturity_mature_if_24_months_else_immature,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/maturity__row_78__In_Pancreatic_trials_classify_overall_follow_up_maturity_mature_if_24_months_else_immature/ground_truth_table.csv
row_79,79,"In Pancreatic trials, from the secondary endpoint text flag if immune-related adverse events (irAEs) were explicitly assessed.","[""irAE_assessed""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/irAE_assessed__row_79__In_Pancreatic_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_event,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/irAE_assessed__row_79__In_Pancreatic_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_event/ground_truth_table.csv
row_80,80,"In Head and Neck combination therapy trials, normalize the combination type to standardized labels (e.g., ICI+Chemo, ICI+TKI, ICI+ICI).","[""combo_type_norm""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/combo_type_norm__row_80__In_Head_and_Neck_combination_therapy_trials_normalize_the_combination_type_to_standardized,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/combo_type_norm__row_80__In_Head_and_Neck_combination_therapy_trials_normalize_the_combination_type_to_standardized/ground_truth_table.csv
row_81,81,"For Avelumab trials, bucket trial phase into early (1/1b/2) vs late (3/4).","[""phase_bucket""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/phase_bucket__row_81__For_Avelumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/phase_bucket__row_81__For_Avelumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4/ground_truth_table.csv
row_82,82,"In Colorectal trials, interpret the PD-L1 requirement flag as boolean true/false.","[""pd_l1_required""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/pd_l1_required__row_82__In_Colorectal_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/pd_l1_required__row_82__In_Colorectal_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false/ground_truth_table.csv
row_83,83,"In Multiple Myeloma trials, classify the ICI by target class from its generic name as PD-1, PD-L1, or CTLA-4.","[""class""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/class__row_83__In_Multiple_Myeloma_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/class__row_83__In_Multiple_Myeloma_trials_classify_the_ICI_by_target_class_from_its_generic_name_as_PD_1/ground_truth_table.csv
row_84,84,"In Gastric/GEJ Phase 2 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.","[""primary_endpoint_category""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/primary_endpoint_category__row_84__In_Gastric_GEJ_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/primary_endpoint_category__row_84__In_Gastric_GEJ_Phase_2_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS/ground_truth_table.csv
row_85,85,"In Esophageal/GEJ trials with chemotherapy control, list the specific cytotoxic drugs from the control regimen.","[""control_drugs""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/control_drugs__row_85__In_Esophageal_GEJ_trials_with_chemotherapy_control_list_the_specific_cytotoxic_drugs_from,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/control_drugs__row_85__In_Esophageal_GEJ_trials_with_chemotherapy_control_list_the_specific_cytotoxic_drugs_from/ground_truth_table.csv
row_86,86,"In Esophageal/GEJ trials, classify overall follow-up maturity: 'mature' if ≥24 months, else 'immature' (or 'unknown' if missing).","[""maturity""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/maturity__row_86__In_Esophageal_GEJ_trials_classify_overall_follow_up_maturity_mature_if_24_months_else_imma,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/maturity__row_86__In_Esophageal_GEJ_trials_classify_overall_follow_up_maturity_mature_if_24_months_else_imma/ground_truth_table.csv
row_87,87,"In Head and Neck trials, normalize the clinical setting to one of: neoadjuvant, adjuvant, perioperative, metastatic/advanced.","[""setting_normalized""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/setting_normalized__row_87__In_Head_and_Neck_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_peri,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/setting_normalized__row_87__In_Head_and_Neck_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvant_peri/ground_truth_table.csv
row_88,88,"In Renal cell trials with PD-L1 agents included in the meta-analysis, map the generic ICI name to its brand name.","[""brand_name""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/brand_name__row_88__In_Renal_cell_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic_ICI_n,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/brand_name__row_88__In_Renal_cell_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic_ICI_n/ground_truth_table.csv
row_89,89,"For Tremelimumab trials, bucket trial phase into early (1/1b/2) vs late (3/4).","[""phase_bucket""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/phase_bucket__row_89__For_Tremelimumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/phase_bucket__row_89__For_Tremelimumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4/ground_truth_table.csv
row_91,91,"In Gastric/GEJ trials with PD-L1 agents included in the meta-analysis, map the generic ICI name to its brand name.","[""brand_name""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/brand_name__row_91__In_Gastric_GEJ_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic_ICI,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/brand_name__row_91__In_Gastric_GEJ_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic_ICI/ground_truth_table.csv
row_92,92,"In Mesothelioma trials, convert 'Original/Follow up' status into a boolean is_follow_up.","[""is_follow_up""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/is_follow_up__row_92__In_Mesothelioma_trials_convert_Original_Follow_up_status_into_a_boolean_is_follow_up,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/is_follow_up__row_92__In_Mesothelioma_trials_convert_Original_Follow_up_status_into_a_boolean_is_follow_up/ground_truth_table.csv
row_93,93,"In NSCLC trials, convert 'Type of therapy' into is_combination = true/false.","[""is_combination""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/is_combination__row_93__In_NSCLC_trials_convert_Type_of_therapy_into_is_combination_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/is_combination__row_93__In_NSCLC_trials_convert_Type_of_therapy_into_is_combination_true_false/ground_truth_table.csv
row_94,94,"For Nivolumab, Ipilimumab trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).","[""size_bucket""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/size_bucket__row_94__For_Nivolumab_Ipilimumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_la,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/size_bucket__row_94__For_Nivolumab_Ipilimumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_la/ground_truth_table.csv
row_95,95,"In Small Cell Lung trials with PD-L1 agents included in the meta-analysis, map the generic ICI name to its brand name.","[""brand_name""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/brand_name__row_95__In_Small_Cell_Lung_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/brand_name__row_95__In_Small_Cell_Lung_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic/ground_truth_table.csv
row_96,96,"In Prostate combination therapy trials, normalize the combination type to standardized labels (e.g., ICI+Chemo, ICI+TKI, ICI+ICI).","[""combo_type_norm""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/combo_type_norm__row_96__In_Prostate_combination_therapy_trials_normalize_the_combination_type_to_standardized_labe,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/combo_type_norm__row_96__In_Prostate_combination_therapy_trials_normalize_the_combination_type_to_standardized_labe/ground_truth_table.csv
row_97,97,"For Nivolumab, Ipilimumab trials in Colorectal, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).","[""trial_acronym""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_97__For_Nivolumab_Ipilimumab_trials_in_Colorectal_extract_the_trial_acronym_from_the_trial_nam,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_97__For_Nivolumab_Ipilimumab_trials_in_Colorectal_extract_the_trial_acronym_from_the_trial_nam/ground_truth_table.csv
row_98,98,"In Mesothelioma trials with chemotherapy control, list the specific cytotoxic drugs from the control regimen.","[""control_drugs""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/control_drugs__row_98__In_Mesothelioma_trials_with_chemotherapy_control_list_the_specific_cytotoxic_drugs_from_th,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/control_drugs__row_98__In_Mesothelioma_trials_with_chemotherapy_control_list_the_specific_cytotoxic_drugs_from_th/ground_truth_table.csv
row_99,99,"In Breast trials, classify overall follow-up maturity: 'mature' if ≥24 months, else 'immature' (or 'unknown' if missing).","[""maturity""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/maturity__row_99__In_Breast_trials_classify_overall_follow_up_maturity_mature_if_24_months_else_immature_or,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/maturity__row_99__In_Breast_trials_classify_overall_follow_up_maturity_mature_if_24_months_else_immature_or/ground_truth_table.csv
row_100,100,"In Small Cell Lung trials with chemotherapy control, list the specific cytotoxic drugs from the control regimen.","[""control_drugs""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/control_drugs__row_100__In_Small_Cell_Lung_trials_with_chemotherapy_control_list_the_specific_cytotoxic_drugs_from,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/control_drugs__row_100__In_Small_Cell_Lung_trials_with_chemotherapy_control_list_the_specific_cytotoxic_drugs_from/ground_truth_table.csv
row_101,101,"In NSCLC Phase 3 trials, classify the control arm as active, placebo, or best supportive care.","[""control_category""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/control_category__row_101__In_NSCLC_Phase_3_trials_classify_the_control_arm_as_active_placebo_or_best_supportive_care,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/control_category__row_101__In_NSCLC_Phase_3_trials_classify_the_control_arm_as_active_placebo_or_best_supportive_care/ground_truth_table.csv
row_102,102,"In renal cell carcinoma studies using ICI+Anti-VEGF, list the specific anti-VEGF agent(s) from the treatment regimen.","[""anti_vegf_agents""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/anti_vegf_agents__row_102__In_renal_cell_carcinoma_studies_using_ICI_Anti_VEGF_list_the_specific_anti_VEGF_agent_s_fr,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/anti_vegf_agents__row_102__In_renal_cell_carcinoma_studies_using_ICI_Anti_VEGF_list_the_specific_anti_VEGF_agent_s_fr/ground_truth_table.csv
row_103,103,"In Gastric/GEJ Phase 3 trials, classify the control arm as active, placebo, or best supportive care.","[""control_category""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/control_category__row_103__In_Gastric_GEJ_Phase_3_trials_classify_the_control_arm_as_active_placebo_or_best_supportiv,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/control_category__row_103__In_Gastric_GEJ_Phase_3_trials_classify_the_control_arm_as_active_placebo_or_best_supportiv/ground_truth_table.csv
row_104,104,"In Renal cell trials, from the secondary endpoint text flag if immune-related adverse events (irAEs) were explicitly assessed.","[""irAE_assessed""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/irAE_assessed__row_104__In_Renal_cell_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_event,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/irAE_assessed__row_104__In_Renal_cell_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_event/ground_truth_table.csv
